name,lat,lng,category,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,cafe_weight,poi_composite_score
FreshPresso Coffee Bar,27.6726397,85.4295795,Cafe,64,31.102161909654388,173,55.02496591829111,176,73.68472998336107,247,102.57252485498859,125,48.826011192184296,0.7689662332784695,3.659848705398911
De Temple Cafe,27.6735231,85.4349476,Restaurant,60,29.837278414541203,160,51.721810309495865,169,71.86792026170944,242,100.70543667939283,119,46.91489620433231,0.8855819311824803,3.65848015191261
Ja foodland and Bar,27.6712421,85.4298469,Bar,65,31.445596253098525,176,56.00535741079294,179,75.65241876372662,250,103.85855947781172,126,49.061864093765735,0.7253763116754715,3.6562696225377014
CULTURE CAFE & BAR,27.6699487,85.4277691,Nepalese restaurant,64,30.82748492990018,181,58.02287426195254,171,71.41646268493588,251,104.39504519696617,123,47.85203574485819,0.7759155576936313,3.6544412976457354
Community at The Nanee,27.6727094,85.4258379,Restaurant,64,30.82748492990018,174,56.19623499396395,171,71.37211427524545,250,103.96874268060793,122,47.38489393036072,0.8032354761089594,3.650436151637772
ELEGANT CAKES,27.6722189,85.4240953,Bakery,63,31.020315348743225,177,56.40978655223312,170,71.31209781562669,249,103.60098997610186,122,47.17576210355532,0.7725236568378258,3.646919134882497
HADA STORE (BHAKTAPUR JUJU DHAU 巴德岗老酸奶店）,27.6722935,85.4269415,Coffee shop,65,31.445596253098525,176,56.612019469269384,174,72.62995292795583,249,103.27252458782121,124,48.43139806941057,0.7632818452656526,3.6431122305699786
Sakotha Woh-Chatamari Fast Food,27.6719049,85.4294072,Fast food restaurant,65,31.445596253098525,174,55.450820701005426,178,75.06284846567736,251,104.18911503337115,126,49.061864093765735,0.7219844108196658,3.641926008121727
Cafe Zone,27.6718091,85.4306621,Cafe,64,31.102161909654388,174,55.37116929470883,179,75.6456887611889,247,102.55046603144118,124,48.471387903237435,0.7253763116754715,3.6376365182760937
Peaceful Korean Restaurant,27.6733352,85.4350754,Korean restaurant,60,29.837278414541203,160,51.721810309495865,168,71.52176641554328,242,100.70543667939283,119,46.91489620433231,0.8643603373019724,3.6357591771126954
Chandrayan Espresso Bar,27.6721252,85.4235942,Espresso bar,60,29.656187687233714,173,55.169929742137654,161,67.1715961160308,247,102.90037269211973,121,46.617550481389465,0.8256215064178021,3.628056333937681
Divya's Cakes & Snacks,27.6721332,85.4238289,Bakery,60,29.656187687233714,174,55.420806935136724,163,68.17727504931946,247,102.90037269211973,122,47.07315081792175,0.8076557821603576,3.625973478291837
Hungry Musician Terrace & Bhaktapur Workshop Residency,27.6721859,85.43032,Musical club,64,31.102161909654388,173,55.02496591829111,179,75.6456887611889,247,102.55046603144118,125,48.69519742706907,0.7146870536692356,3.621682068087918
Chiya & Cheers,27.6703872,85.4281081,Bar,64,30.82748492990018,179,57.31555977439824,173,72.62180091377863,251,104.39504519696617,125,48.629813522723936,0.7286174105755541,3.615075654492281
Taleju Grand Hotel - Bhaktapur,27.6726564,85.4289499,Cafe,65,31.445596253098525,176,56.319712441479474,175,73.29783957121167,248,102.92177986126039,124,48.409344525455126,0.7107448655251688,3.6149953474344723
Na:Pukhu Fast Food,27.6714316,85.4231449,Restaurant,60,29.64361306623217,171,54.42023982475367,151,63.07333588195277,248,103.29815417615033,122,47.43573094652971,0.8420589326861545,3.6148943227488655
Shiva Guest House,27.6718108,85.428603,Cafe,65,31.445596253098525,179,57.04556722428763,174,72.85339512669316,249,103.23970031127408,124,48.3608724383357,0.7107448655251688,3.6066064866602843
Tas-ka Bar,27.6702897,85.4285822,Bar,65,31.445596253098525,179,57.05927092806633,174,73.1110305072801,249,103.39999546796861,125,48.48846736887058,0.7021569840726396,3.604544263025528
Durbar Coffee & Eatery,27.672341,85.4266082,Coffee shop,64,30.82748492990018,176,56.612019469269384,171,71.64593818548863,249,103.27252458782121,124,48.37187425984637,0.7346969904479794,3.59555964092781
Happy Cakes & Bakery,27.6762376,85.4323111,Bakery,58,28.73164345903254,161,52.85425841674568,164,70.13590056796843,243,101.11997657419542,116,45.750077512687305,0.8818032245409843,3.5949262783978533
GK Coffee Cold Store,27.6676471,85.4352535,Coffee store,65,31.557511125113034,171,54.45860087385851,172,73.2180463015827,247,102.9067477303797,121,47.80546263005449,0.7065772901240378,3.5935069644542184
Baiga Vutoo,27.6724496,85.429542,Restaurant,64,31.102161909654388,173,55.02496591829111,177,74.35139665002774,247,102.57252485498859,126,49.061864093765735,0.6924208470843213,3.5934698498684794
North Rooftop Restaurant,27.6721412,85.423476,Family restaurant,60,29.656187687233714,175,55.836434821534496,160,66.7847057038814,247,102.90037269211973,120,46.26755048137364,0.7921855608813013,3.5901280570603475
Manju Baha Hotel,27.6747238,85.433787,Restaurant,60,29.837278414541203,162,52.92821922085174,167,70.979997857815,243,101.09164324083844,118,46.378390731780414,0.8296959026118738,3.5853307516036943
Daily Grind Coffee,27.6721663,85.429265,Restaurant,65,31.445596253098525,175,55.855774535628626,176,73.96450623787834,250,103.80458110629371,125,48.826011192184296,0.6678877412421497,3.582578066904215
Ravi Dai Newa Chhen (Dattatraya Khaja Ghar / दत्तात्रय खाजा घर),27.6733346,85.4352088,Restaurant,60,29.837278414541203,160,51.721810309495865,167,71.2269812664978,242,100.70543667939283,119,46.91489620433231,0.8204112390140179,3.582443189556772
तारा दाईको डुनट पसल,27.6676619,85.4330136,Breakfast restaurant,64,31.102161909654388,171,54.29929616862857,174,73.31408790604127,255,105.73781071546553,124,48.79773931415471,0.6678877412421497,3.582062545284122
Cin Cin Garden,27.6706505,85.4218284,Restaurant,52,25.869260963116403,168,54.456386034252624,142,58.968095564415535,236,98.89041412050594,119,46.46111609196113,0.9373987794434053,3.5807271785412325
Swastik Newari Khaja Ghar (Authentic Newari Restaurant),27.6722911,85.426915,Nepalese restaurant,65,31.445596253098525,176,56.612019469269384,174,72.62995292795583,249,103.27252458782121,125,48.78854092657554,0.6974513049774942,3.5804754857758603
Yomari Pasa:,27.6715439,85.4301936,Cafe,64,31.102161909654388,175,55.797024077423146,178,75.06284846567736,248,102.90134322444024,126,49.061864093765735,0.6678877412421497,3.579604777836691
Namaste Coffee Shop,27.6713833,85.4295005,Coffee shop,65,31.445596253098525,175,55.638690744096266,177,74.61840402115884,250,103.75217991884816,126,49.061864093765735,0.660205619507009,3.577257849730503
Hada Ice Cream,27.6667617,85.4256602,Ice cream shop,53,25.217761071358616,167,53.65409676616579,141,58.89422350317403,255,106.42947257392036,116,45.286670640930446,0.9436373996159704,3.575475857076622
Coffee Square,27.6729764,85.4263687,Cafe,64,30.82748492990018,175,56.55393998839828,170,70.97927151882197,249,103.25150295928484,123,48.01473140268141,0.7286174105755541,3.572012817696521
Center Momo & Burger House,27.6659531,85.4345625,Restaurant,64,30.939399801914686,169,53.85318088031856,171,72.01559856359762,252,104.81834411852122,121,47.69093899484204,0.7021569840726396,3.5704633567689594
Jhegu newa kitchen restro,27.6698837,85.4293982,Family restaurant,65,31.445596253098525,177,56.18683889235142,173,72.45047742750364,250,103.77421193471932,125,48.54799117843478,0.6748370656573115,3.569220902315799
Bhajya Pukhu Coffee,27.6712812,85.4211715,Coffee shop,51,25.72924483799106,170,55.56296516773801,146,60.592098552875214,231,96.74376995475565,118,45.986187070386876,0.9239240691886355,3.562876311381992
Sekuwalaya,27.6723152,85.4328948,Bar,63,30.852161909638554,170,55.124951169303124,177,74.62981574530076,243,101.1370600524864,123,48.44479813766567,0.6811813017898243,3.5563622028660586
Newari khaja and bara ghar,27.6714791,85.4299259,Restaurant,64,31.102161909654388,176,56.00535741079294,178,75.06284846567736,248,102.93293597502863,126,49.061864093765735,0.6418816010661614,3.5550172713146564
Sanereetaz Balakhu Café,27.6726124,85.4292056,Coffee shop,65,31.445596253098525,175,55.911286842907074,176,73.68472998336107,248,102.92808041056486,125,48.826011192184296,0.6516177380544796,3.5548424607393416
D&R Fast Food,27.6674076,85.4358847,Fast food restaurant,64,31.3075111250972,166,52.58123392539284,171,72.50659448593308,246,102.4059908735567,120,47.48312569981596,0.7065772901240378,3.553981210526285
Gwakhancha,27.6711897,85.4284526,Restaurant,65,31.445596253098525,179,57.04556722428763,176,74.15441724039204,248,102.86548384452337,123,47.89547161012417,0.6516177380544796,3.549031701514802
Matina Laphing House,27.6711545,85.4300711,Cafe,64,31.102161909654388,176,56.00535741079294,179,75.65241876372662,250,103.68587715157099,126,49.061864093765735,0.6173484952239897,3.5452387273022126
Samsara thakali restaurant,27.672294,85.433751,Thai restaurant,62,30.609819567287445,167,54.37250916678643,177,74.62981574530076,244,101.46201361124173,122,48.012812833730514,0.6748370656573115,3.5430185706196196
Coffee Break,27.6718026,85.4305635,Cafe,64,31.102161909654388,174,55.37116929470883,179,75.6456887611889,247,102.55046603144118,125,48.69519742706907,0.6306420557716643,3.542633716939104
Bhaktapur King Curd,27.6722945,85.4270212,Cafe,65,31.445596253098525,176,56.612019469269384,174,72.62995292795583,249,103.27252458782121,124,48.43139806941057,0.660205619507009,3.5422641316423
Baiga Cafe and Rooftop,27.6726941,85.4249557,Restaurant,65,31.616700259106207,172,55.73420375046034,168,70.13124886629085,248,103.13459546133426,121,46.9817217911955,0.6748370656573115,3.5375559809322876
Sunil tea shop,27.6701657,85.4254489,Coffee shop,61,29.501797978527993,177,57.0238824352616,164,68.85382750374224,249,103.66237575502848,124,48.075695907144365,0.7065772901240378,3.5368127369400466
Nasajwolan Newa kitchen & Continental Food,27.6723271,85.424125,Family restaurant,65,32.0064822275265,177,56.40978655223312,169,70.64543114896001,248,103.16617145500541,122,47.17576210355532,0.6516177380544796,3.536591985743412
The zeroth cafe and fast food,27.6691349,85.4280808,Cafe,64,30.82748492990018,179,57.25333755224356,171,71.41646268493588,256,106.35832743647686,125,48.33651633139309,0.6418816010661614,3.5342976461781768
De Arena Restaurant Paryatak Pasal,27.6735504,85.4346362,Restaurant,60,29.837278414541203,161,52.117923232026044,169,71.86792026170944,243,101.08009406325155,119,46.91489620433231,0.7503813461529023,3.53195520879319
Delhi Alkarim Biryani and Fast Food,27.6687485,85.4279453,Asian restaurant,64,30.82748492990018,179,57.42555977447051,169,70.46734893568086,260,108.35972558750049,125,48.24394291027295,0.6418816010661614,3.5317588437568985
Lotus restaurant and rooftop bar,27.6712409,85.4295755,Indian restaurant,65,31.445596253098525,175,55.638690744096266,178,75.20797431920809,250,103.75217991884816,126,49.061864093765735,0.6010784920363198,3.5274011422287845
Amity Tea & Coffee Corner,27.67029,85.42765,Coffee shop,64,30.82748492990018,180,57.67667088553482,172,72.07701576471234,251,104.39504519696617,124,48.37506813369013,0.6418816010661614,3.5269529195730236
New Watshala Garden Restaurant,27.6718001,85.4285972,Restaurant,65,31.445596253098525,179,57.04556722428763,174,72.85339512669316,249,103.23970031127408,124,48.3608724383357,0.6306420557716643,3.5247656013515942
Zoom Eat Street,27.6727115,85.4266876,Cafe,65,31.445596253098525,175,56.261777779168625,171,71.20024714400466,249,103.25150295928484,124,48.43139806941057,0.660205619507009,3.5242341943669127
Enjoycoffeeshop,27.671456,85.4278273,Coffee shop,65,31.445596253098525,180,57.47296718185152,173,72.29923798706419,248,102.86548384452337,124,48.418503998956105,0.6306420557716643,3.520577730491577
LUNIVA RESTAURANT AND GUEST HOUSE,27.6747818,85.4312311,Cafe,62,30.609819567287445,170,55.68616377485348,175,73.47791643868612,245,101.87317116365944,118,46.447299734938674,0.6811813017898243,3.5171620785631297
Cafe De Bonjour,27.6727303,85.4267056,Fast food restaurant,65,31.445596253098525,175,56.261777779168625,172,71.55739000116964,249,103.25150295928484,124,48.43139806941057,0.6418816010661614,3.507991050834145
Tryst Fast Food Restaurant,27.6715225,85.4216812,Restaurant,50,25.132636606326194,172,55.92981152887462,144,59.623576442839386,235,98.49263263647532,117,45.588154681601814,0.8786326067673185,3.502950877688213
BUBBLE TEA (ORIGINAL) BHAKTAPUR,27.6712877,85.429486,Bubble tea store,65,31.445596253098525,176,55.916468521948126,177,74.82108390705869,250,103.75217991884816,126,49.061864093765735,0.5801028097535045,3.5022275365957283
Underground Gamers Cafe,27.6677098,85.4329235,Cafe,64,31.102161909654388,171,54.29929616862857,174,73.31408790604127,255,105.73781071546553,124,48.79773931415471,0.5801028097535045,3.4946019442082004
Relish MoMo Center,27.6722161,85.4241035,Momo restaurant,63,31.020315348743225,177,56.40978655223312,170,71.31209781562669,249,103.60098997610186,122,47.17576210355532,0.6173484952239897,3.4923172837828607
Cosy Cafe,27.6700737,85.4283216,Coffee shop,64,30.82748492990018,178,56.82593759467967,173,72.62180091377863,251,104.39504519696617,126,48.865666424305374,0.6010784920363198,3.4871361723971144
Kopu burger cafe,27.6709997,85.4298171,Coffee shop,65,31.445596253098525,175,55.638690744096266,178,75.20797431920809,250,103.75217991884816,126,49.061864093765735,0.55053924601816,3.483995339794549
Moody Cafe,27.6756057,85.4317077,Restaurant,60,29.837278414541203,167,54.60272185836699,169,71.5662992670081,244,101.481087685332,116,45.750077512687305,0.7021569840726396,3.4805756387419384
Taboche Restaurant and coffee shop,27.6713645,85.4213097,Restaurant,51,25.72924483799106,169,55.01138254334285,145,60.04731340380893,232,97.35751785191316,118,45.986187070386876,0.844038585138801,3.4790446289815327
Aaditya Paanipuri ChanaChatpat & Cold Drinks,27.6703549,85.4310597,Restaurant,64,31.102161909654388,176,55.818320373738814,178,75.26352987479143,250,103.68587715157099,126,49.374560042486,0.55053924601816,3.4778809758970572
Siddhapokhari Kirana Pasal,27.6711801,85.4200541,Coffee shop,51,25.72924483799106,171,56.361139819634815,153,63.40823629151396,213,89.25341671837646,115,45.20421324813604,0.8413869212968332,3.476007439578096
The Morrison Cafe,27.6725878,85.4252582,Coffee shop,64,30.900456929881543,174,56.14125181628865,170,71.231879582943,250,104.02588553779486,121,46.9817217911955,0.6173484952239897,3.470954127280962
Lovely Milk Bar Bhaktapur,27.6733785,85.4348665,Cafe,60,29.837278414541203,160,51.721810309495865,169,71.86792026170944,243,101.08009406325155,119,46.91489620433231,0.6924208470843213,3.4697064360832184
Mi:loco Cafe' n Restaurant,27.6711367,85.4216744,Restaurant,51,25.458356192134797,172,55.92981152887462,144,59.84973163843192,236,98.89041412050594,118,45.986187070386876,0.8247785754157193,3.4689008773422247
Aesamari Sattal,27.6708855,85.4290938,Coffee shop,65,31.445596253098525,179,56.98334500213295,176,74.15441724039204,249,103.26248179526823,125,48.54799117843478,0.55053924601816,3.468125777148712
Himalayan Takeaway Bhaktapur,27.6713509,85.4301202,Restaurant,64,31.102161909654388,176,56.00535741079294,178,75.06284846567736,249,103.28587715151767,126,49.061864093765735,0.55053924601816,3.4680730921996297
Bal Bhai Newari Khaja Ghar,27.6748129,85.4278108,Fast food restaurant,65,31.445596253098525,171,55.26733050479187,175,73.20187997519247,247,102.44566753677594,123,48.166659512722454,0.6010784920363198,3.4680304860864024
Hostel Swastik,27.6755045,85.434147,Restaurant,57,28.085227062667695,155,50.33551338075228,161,69.21065971219247,240,99.9505323819121,118,46.378390731780414,0.7921855608813013,3.464965261177466
Kissing Fish Spa,27.6716587,85.4301434,Coffee shop,64,31.102161909654388,175,55.797024077423146,178,75.06284846567736,248,102.90134322444024,126,49.061864093765735,0.55053924601816,3.4645371398037366
Temple Terrace Restaurant,27.6714191,85.4293764,Restaurant,65,31.445596253098525,175,55.570265145530406,176,74.23151360900944,250,103.75217991884816,126,49.061864093765735,0.55053924601816,3.4617270474080364
Ajima cafe,27.670873,85.4255394,Restaurant,63,30.48796485731127,177,56.97019721016251,166,69.86438058353451,251,104.58419656755821,123,47.76209298579552,0.6010784920363198,3.459735890606248
Beans - The Coffee shop,27.6672465,85.4260279,Coffee shop,55,26.397393275456235,170,54.376702546881354,148,62.258200494355044,253,105.56223633651933,122,47.172818483308866,0.7612841115433286,3.451187409806929
Ichu galli,27.6713256,85.4279672,Coffee shop,65,31.445596253098525,180,57.47296718185152,173,72.29923798706419,248,102.86548384452337,124,48.418503998956105,0.55053924601816,3.4446521935156764
DAAMI Cafe,27.6691297,85.4280708,Coffee shop,64,30.82748492990018,179,57.25333755224356,171,71.41646268493588,256,106.35832743647686,125,48.33651633139309,0.55053924601816,3.4432927648082825
Jhee Newa Cafe,27.6726029,85.4312104,Coffee shop,64,31.102161909654388,172,55.4272771352117,178,74.97902209452222,244,101.43319391240158,123,48.22972123653432,0.55053924601816,3.4416152927656567
bhaktapur juju dhu pasal.,27.6729218,85.4315966,Restaurant,64,31.102161909654388,172,55.97165043646939,178,74.97902209452222,244,101.49817116362298,123,48.22972123653432,0.55053924601816,3.440825680217228
Bijay Coffee Shop,27.6666304,85.4359586,Cafe,64,31.3075111250972,161,50.21267709393981,166,69.90228189692928,246,102.50760463024997,120,47.49482160625959,0.6306420557716643,3.4405650662176743
A-One Fast Food & Chaat Center,27.6688119,85.4279565,Family restaurant,64,30.82748492990018,179,57.42555977447051,170,70.98278864701774,258,107.50833239606408,125,48.24394291027295,0.55053924601816,3.440357628429011
Kanxi chiya pasal,27.6722306,85.4324328,Coffee shop,64,31.102161909654388,172,55.69265995243376,178,74.97902209452222,244,101.49817116362298,123,48.44479813766567,0.55053924601816,3.437849637271637
Gosain Hotel And Cafe,27.670994,85.4298429,Fast food restaurant,65,31.445596253098525,175,55.638690744096266,178,75.20797431920809,250,103.75217991884816,126,49.061864093765735,0.5,3.433642816192661
Sagar Khaza Ghar,27.6698976,85.4305634,Restaurant,64,31.102161909654388,178,56.370172225700585,175,73.49186568382979,252,104.52234702382796,127,49.59836956631764,0.5,3.431728837566765
The Street Coffee House,27.674435,85.4229588,Coffee store,54,27.34955969671647,170,54.51532825102339,152,63.31340644750213,243,101.16434181299992,116,44.60050050528999,0.7317205478079842,3.4230386579952317
parin Liquor shop,27.6746724,85.4278343,Bar,65,31.445596253098525,171,55.26733050479187,175,73.20187997519247,247,102.44566753677594,124,48.541543753340385,0.55053924601816,3.420775112842128
Fursad cafe,27.675584,85.4302642,Cafe,62,30.609819567287445,170,55.67990033852866,175,73.47791643868612,244,101.5202299871704,118,46.447299734938674,0.6010784920363198,3.4193289601704593
The marcopolo restaurant,27.6708871,85.4290875,Fast food restaurant,65,31.445596253098525,179,56.98334500213295,176,74.15441724039204,249,103.26248179526823,125,48.54799117843478,0.5,3.417773253546824
Sukul,27.6714524,85.431381,Fast food restaurant,64,31.102161909654388,174,55.33193587526449,179,75.6456887611889,246,102.12887292477498,125,49.00789337578934,0.5,3.4170289345655007
The waffle spot,27.6723074,85.426568,Fast food restaurant,64,30.82748492990018,176,56.612019469269384,171,71.64593818548863,250,103.83275579572232,124,48.37187425984637,0.55053924601816,3.4142549338460766
momo center,27.6716806,85.4301006,Fast food restaurant,64,31.102161909654388,175,55.797024077423146,178,75.06284846567736,248,102.90134322444024,126,49.061864093765735,0.5,3.4141846162018483
Pulanchhen,27.673801,85.4270962,Cafe,65,31.445596253098525,172,55.26061671818248,173,72.09076886400729,247,102.51609183920834,124,48.34836514737618,0.55053924601816,3.4131298332404736
Barahi Liquors,27.671011,85.4257652,Bar,63,30.373091832341753,176,56.68708514973787,167,70.21438058355037,251,104.31424094679868,124,48.128759652492185,0.55053924601816,3.4131258367183435
Art Gallery Cafe (AGC),27.6717925,85.4324033,Coffee shop,64,31.102161909654388,176,57.03733998533854,179,75.6456887611889,244,101.43319391240158,123,48.44479813766567,0.5,3.411552931714309
Fried local foods,27.6718627,85.4297751,Coffee shop,64,31.102161909654388,174,55.450820701005426,178,75.06284846567736,247,102.54840204795121,126,49.061864093765735,0.5,3.4108216832142535
Sukuldhoka_ newar_khaja_ghar,27.6723944,85.4303515,Restaurant,64,31.102161909654388,174,55.41385480722629,178,74.97902209452222,247,102.55046603144118,125,48.69519742706907,0.5,3.4087379078905653
BARAHI AJIMA NEWARI KHAJA GHAR,27.6697631,85.426554,Family restaurant,62,29.960599759771476,178,56.92746262307805,167,69.84963929455378,255,105.97220620781074,123,47.73975500414479,0.55053924601816,3.4066702493795358
Untouched like blue dawn,27.6678168,85.43099,Cafe,63,30.48405058645604,175,55.62017222562471,173,72.45047742750364,260,108.20796641672271,127,49.665093097013305,0.5,3.4062739795438532
Manandhar Hotel,27.6661458,85.4362277,Restaurant,64,31.3075111250972,156,48.72615050633311,147,61.70896171283959,246,102.39487586493158,117,46.04673629115063,0.6811813017898243,3.403759244222118
Tea shop,27.670376,85.4284829,Coffee shop,65,31.445596253098525,179,57.05927092806633,174,73.1110305072801,249,103.39999546796861,125,48.48846736887058,0.5,3.403134168617976
Ittchhen Tole -2,27.6727421,85.4262308,Restaurant,64,30.82748492990018,175,56.55393998839828,171,71.4502543006025,249,103.25150295928484,123,47.88723981068137,0.55053924601816,3.4025430767407454
New York Bites,27.6728993,85.4258144,Fast food restaurant,64,30.82748492990018,174,56.19623499396395,171,71.37211427524545,250,103.96874268060793,122,47.38489393036072,0.55053924601816,3.3986735336283327
One O One Coffee & Barista School,27.6639728,85.4259243,Coffee shop,52,24.768923529360286,146,46.191493235061586,131,54.753858334422645,236,98.59288184216905,107,41.99023595154563,0.9513527314266571,3.3965751752858973
Bangsagopal,27.6695875,85.4263594,Coffee shop,62,29.960599759771476,176,56.40047849606849,165,69.44475664044859,253,105.14140195757035,124,48.11012537454808,0.55053924601816,3.393967427755694
Hotel Prisha and Rooftop,27.6712287,85.4204982,Restaurant,51,25.72924483799106,170,55.91047077881156,151,62.415841035542414,220,92.40678792036061,117,45.67683019453191,0.7612841115433286,3.39340650499405
bishnu mo m,27.6693229,85.4281027,Restaurant,64,30.82748492990018,179,57.25333755224356,171,71.41646268493588,256,106.35832743647686,125,48.33651633139309,0.5,3.3929402412063947
Classic Burger & Stick Food Service,27.6694417,85.428121,Restaurant,64,30.82748492990018,179,57.25333755224356,171,71.41646268493588,255,105.97220620781076,125,48.4859210352247,0.5,3.3927863642731158
Sudhha MoMo,27.6728872,85.4296237,Momo restaurant,64,31.102161909654388,173,55.02496591829111,177,74.0968632081618,247,102.57252485498859,125,48.826011192184296,0.5,3.3917060903880363
Purbeli chiya pasal,27.6714331,85.4229092,Fast food restaurant,60,29.64361306623217,170,54.1466061156066,150,62.265464392252746,249,103.8648113727844,121,47.07858808936475,0.6306420557716643,3.3898186504305614
Duwal Wireless,27.6712216,85.4234705,Cafe,60,29.509767043265022,174,55.68310640301608,160,66.78268572076331,248,103.29815417615033,123,47.54278192567683,0.5801028097535045,3.3872553456589607
Tuchhimama,27.6733738,85.4311453,Coffee shop,64,31.102161909654388,171,55.34242941340207,177,74.26757027887258,244,101.49817116362298,123,48.22972123653432,0.5,3.3848723991311074
Chhitomitho momo,27.6660273,85.4332801,Restaurant,64,30.939399801914686,171,54.45405807338013,172,72.11480491279823,255,106.12091031686803,123,48.36724963770199,0.5,3.38183940950902
Aayan’s cafe and fastfood,27.6734265,85.4311372,Coffee shop,64,31.102161909654388,171,55.34242941340207,177,74.26757027887258,245,101.87317116365944,123,48.22972123653432,0.5,3.381386203001802
Shanghai Express | Chinese Restaurant,27.6699502,85.4277479,Chinese restaurant,64,30.82748492990018,181,58.02287426195254,171,71.41646268493588,251,104.39504519696617,123,47.85203574485819,0.5,3.3795451382154074
Naisha's Cake And Bake House,27.6758929,85.4304317,Bakery,62,30.609819567287445,169,55.378141406576134,171,72.16759796004729,244,101.5202299871704,118,46.447299734938674,0.5801028097535045,3.379104631249583
Gomari Chhen,27.6722932,85.4327994,Coffee shop,63,30.852161909638554,171,55.37911783598932,177,74.62981574530076,243,101.1370600524864,123,48.44479813766567,0.5,3.3773143312830776
TERAKOTA WINDOW CAFE,27.6738041,85.4311855,Cafe,63,30.852161909638554,171,55.77763202884462,177,74.26757027887258,245,101.87317116365944,123,48.22972123653432,0.5,3.3734862117245834
Durbar Restaurant & Burger Hub,27.6727348,85.4246806,Hamburger restaurant,65,31.616700259106207,172,55.51312872707181,171,71.05958657634659,249,103.50959546137071,122,47.50953538972394,0.5,3.3731787659272072
Namaste Kabhre Restro,27.6669134,85.436165,Fast food restaurant,63,31.065168782746092,161,50.3543437605896,165,69.46463244850543,244,101.70982314616603,119,47.06283630232444,0.5801028097535045,3.372616347691836
Newa Delights,27.6726948,85.4246997,Restaurant,65,31.616700259106207,172,55.51312872707181,170,70.71583657633651,249,103.50959546137071,122,47.50953538972394,0.5,3.368561108027205
Malla's Kitchen,27.6670549,85.4268318,Cafe,58,27.998627882193965,171,54.73290997691589,153,64.33732555614323,253,105.56223633651933,122,46.69026228499107,0.6173484952239897,3.365740394653243
NUMA KRISHI TATHA FRESH FARM PVT,27.6738729,85.4272013,Family restaurant,65,31.445596253098525,173,55.44950560709211,173,72.09076886400729,247,102.51609183920834,124,48.34836514737618,0.5,3.3636786149770987
Bhaktapur,27.6708782,85.425545,Restaurant,63,30.48796485731127,177,56.97019721016251,166,69.86438058353451,251,104.58419656755821,123,47.76209298579552,0.5,3.359030843402472
Mangalachhen,27.6697682,85.426547,Family restaurant,62,29.960599759771476,178,56.92746262307805,168,70.31628441826302,255,105.97220620781074,123,47.73975500414479,0.5,3.358948152939345
Shova Coffee Shop,27.67151,85.4216859,Coffee shop,50,25.132636606326194,172,55.92981152887462,144,59.623576442839386,235,98.49263263647532,117,45.588154681601814,0.7286174105755541,3.3534899279903585
Rajesh Dai Ko Panipuri Pasal,27.6750748,85.4286089,Tea house,64,31.102161909654388,172,55.799076536645416,176,73.88067986672318,244,101.39443296882624,121,47.451126951511355,0.5,3.353427900742174
Ktm,27.674766,85.4273979,Bar,65,31.445596253098525,171,55.08693834791758,173,72.09076886400729,246,101.98373242223607,123,48.166659512722454,0.5,3.3519363113138656
Destination Restaurant &Bakery Cafe,27.6676408,85.4359415,Fast food restaurant,63,31.065168782746092,166,52.58123392539284,173,73.26721255923312,247,102.75381696052708,119,47.051140395880815,0.5,3.3495253233577236
सिध्दिलक्ष्मी मिठाई भण्डार,27.6649522,85.4256451,Vegetarian restaurant,53,25.217761071358616,152,48.25786708805244,136,56.98275827396495,242,100.82619188274789,113,44.16702894841408,0.8204112390140179,3.349155185444018
The Coffee Time,27.6742754,85.4330135,Coffee shop,61,30.13548477281291,164,53.631855584522185,171,72.12706117708144,243,101.09164324083844,119,46.728390731796246,0.55053924601816,3.348461545440994
Ittachen Bhaktapur,27.6729221,85.4254375,Family restaurant,64,30.900456929881543,173,55.85351012623085,171,71.66555362086113,250,103.96874268060793,121,46.9817217911955,0.5,3.3460093938516295
Shriyanka Burger Hub,27.6729162,85.42575,Restaurant,64,30.82748492990018,173,55.82123499392749,171,71.37211427524545,250,103.96874268060793,122,47.38489393036072,0.5,3.341906185342746
rajan khiunju,27.6748464,85.4273098,Coffee shop,65,31.445596253098525,171,55.08693834791758,173,72.09076886400729,246,101.98373242223607,122,47.67615029070672,0.5,3.3414858927618423
The Lazy Lump,27.666067,85.4274325,Restaurant,57,27.45112540484517,169,54.27123809987927,148,62.1137093515824,255,106.42947257392036,120,45.77066162955038,0.6418816010661614,3.337002074534845
कान्तिपुर गेष्ट हाउस एण्ड रेष्टुरेन्ट,27.6712727,85.4207497,Hong Kong style fast food restaurant,51,25.72924483799106,170,55.58942683069854,146,60.41066452615651,227,95.23638330296748,115,44.83528558551478,0.7107448655251688,3.3369067388446902
Royal java time,27.671236,85.4211397,Bakery,51,25.72924483799106,170,55.56296516773801,146,60.592098552875214,231,96.74376995475565,118,45.986187070386876,0.6974513049774942,3.3353929728072296
times cafe,27.6673032,85.4254267,Cafe,54,25.70651572998326,171,54.710400507063326,146,61.20570710298681,253,105.56223633651933,119,46.52817192647478,0.660205619507009,3.334165250411399
its chai wala,27.6752631,85.4300374,Cafe,62,30.609819567287445,170,55.13669788102685,177,74.26757027887258,244,101.5202299871704,119,46.87928503887383,0.5,3.333815981949404
